customerID,tenure,StreamingTV,StreamingMovies,Streaming Service,Contract,MonthlyCharges,TotalCharges,Churn,Customer Churn
3061-BCKYI,14,No internet service,No internet service,0,Month-to-month,19.9,283.75,No,0
6179-GJPSO,43,Yes,Yes,1,Month-to-month,108.15,4600.7,Yes,1
7901-TBKJX,56,Yes,Yes,1,Month-to-month,101.05,5594,No,0
3177-LASXD,1,No,No,0,Month-to-month,71.35,71.35,Yes,1
5804-HYIEZ,70,Yes,Yes,1,Month-to-month,106.05,7554.05,No,0
5934-TSSAU,23,No,No,0,Month-to-month,75.3,1702.9,No,0
3486-KHMLI,21,No internet service,No internet service,0,Month-to-month,24.7,467.15,No,0
4897-QSUYC,1,No internet service,No internet service,0,Month-to-month,20.15,20.15,Yes,1
1084-UQCHV,1,No,No,0,Month-to-month,69.75,69.75,Yes,1
8290-YWKHZ,32,Yes,Yes,1,Month-to-month,93.2,2931,Yes,1
2955-BJZHG,17,Yes,No,1,Month-to-month,80.85,1400.85,Yes,1
3806-DXQOM,4,No,No,0,Month-to-month,33.65,137.85,Yes,1
6661-EIPZC,48,No,No,0,Month-to-month,29.5,1423.05,No,0
5555-RNPGT,10,No internet service,No internet service,0,Month-to-month,24.8,223.9,No,0
1057-FOGLZ,18,No internet service,No internet service,0,Month-to-month,19.65,391.7,No,0
9300-RENDD,1,Yes,No,1,Month-to-month,79.95,79.95,Yes,1
0761-AETCS,1,No internet service,No internet service,0,Month-to-month,19.3,19.3,Yes,1
8087-LGYHQ,9,Yes,Yes,1,Month-to-month,94.05,811.65,No,0
4137-BTIKL,2,No,Yes,1,Month-to-month,90.75,174.75,No,0
2190-BCXEC,40,No,No,0,Month-to-month,78.85,3126.85,No,0
2911-WDXMV,18,No,No,0,Month-to-month,80.55,1406.65,No,0
7206-PQBBZ,11,No,No,0,Month-to-month,70.2,834.7,No,0
3106-ULWFW,8,No,Yes,1,Month-to-month,85.2,627.4,Yes,1
0925-VYDLG,3,No,No,0,Month-to-month,75.25,242,Yes,1
7422-WNBTY,33,No,Yes,1,Month-to-month,93.35,3092,No,0
0842-IWYCP,46,No,No,0,Month-to-month,44.95,2168.9,No,0
3744-ZBHON,3,No internet service,No internet service,0,Month-to-month,20.2,65.95,No,0
7707-PYBBH,40,No,No,0,Month-to-month,61.9,2647.1,No,0
4349-GFQHK,1,No,No,0,Month-to-month,54.35,54.35,Yes,1
9779-DPNEJ,22,No,Yes,1,Month-to-month,80.15,1790.65,No,0
0673-IGUQO,1,No internet service,No internet service,0,Month-to-month,20.45,20.45,No,0
8819-IMISP,31,No,No,0,Month-to-month,80.45,2429.1,No,0
7802-EFKNY,5,No,No,0,Month-to-month,24.95,100.4,Yes,1
5858-EAFCZ,1,No,No,0,Month-to-month,44.45,44.45,No,0
1163-ONYEY,41,Yes,No,1,Month-to-month,74.55,3023.55,No,0
9787-XVQIU,1,No,No,0,Month-to-month,75.3,75.3,Yes,1
8051-HJRLT,1,No,No,0,Month-to-month,70.55,70.55,Yes,1
8974-OVACP,1,No internet service,No internet service,0,Month-to-month,20.15,20.15,No,0
4010-YLMVT,56,Yes,Yes,1,Month-to-month,106.6,5893.95,No,0
1379-FRVEB,15,Yes,No,1,Month-to-month,91,1430.05,No,0
8160-HOWOX,7,Yes,Yes,1,Month-to-month,66.85,458.1,No,0
3023-GFLBR,33,No,Yes,1,Month-to-month,86.15,2745.7,Yes,1
6648-INWPS,16,No internet service,No internet service,0,Month-to-month,20.15,341.35,No,0
1763-WQFUK,3,No,No,0,Month-to-month,50.5,147.75,No,0
1391-UBDAR,11,No,No,0,Month-to-month,72.9,818.45,No,0
2023-VQFDL,18,No internet service,No internet service,0,Month-to-month,19,348.8,No,0
1345-GKDZZ,6,No internet service,No internet service,0,Month-to-month,19.55,128.6,No,0
5628-FCGYG,21,No,Yes,1,Month-to-month,84.1,1737.45,No,0
0248-IPDFW,1,No,No,0,Month-to-month,50.1,50.1,No,0
7978-DKUQH,25,No,No,0,Month-to-month,74.6,1797.75,No,0
0524-IAVZO,30,No,Yes,1,Month-to-month,85,2624.25,Yes,1
2737-YNGYW,2,No,Yes,1,Month-to-month,80.55,184.1,Yes,1
5159-YFPKQ,2,No,No,0,Month-to-month,75.8,160.75,Yes,1
6635-CPNUN,28,Yes,No,1,Month-to-month,96.6,2684.35,No,0
4021-RQSNY,29,Yes,Yes,1,Month-to-month,98.5,3004.15,Yes,1
9061-TIHDA,13,Yes,Yes,1,Month-to-month,95.25,1233.65,Yes,1
8699-ASUFO,7,No,No,0,Month-to-month,74.4,527.9,Yes,1
3995-WFCSM,2,No,Yes,1,Month-to-month,60.85,111.4,No,0
1895-QTKDO,1,No,No,0,Month-to-month,43.95,43.95,No,0
2038-OEQZH,4,No,Yes,1,Month-to-month,86.05,308.1,No,0
7927-AUXBZ,30,Yes,No,1,Month-to-month,85.15,2555.9,Yes,1
6844-DZKRF,2,No,No,0,Month-to-month,50.2,109.25,No,0
4695-WJZUE,2,No,Yes,1,Month-to-month,88.55,179.25,Yes,1
7619-ODSGN,24,No,No,0,Month-to-month,54.75,1338.15,Yes,1
3689-MOZGR,29,No,No,0,Month-to-month,31.2,926.2,No,0
3988-RQIXO,1,Yes,Yes,1,Month-to-month,91.3,91.3,Yes,1
2514-GINMM,1,Yes,No,1,Month-to-month,79.5,79.5,Yes,1
6131-IUNXN,19,No internet service,No internet service,0,Month-to-month,20.2,382.2,No,0
8548-AWOFC,66,No,Yes,1,Month-to-month,63.85,4264.6,No,0
5931-FLJJF,7,No,No,0,Month-to-month,70.1,467.55,Yes,1
3207-OYBWH,57,No,Yes,1,Month-to-month,95.25,5427.05,Yes,1
4285-GYRQC,7,Yes,No,1,Month-to-month,86.25,587.1,Yes,1
7216-EWTRS,1,Yes,Yes,1,Month-to-month,100.8,100.8,Yes,1
4365-MSDYN,8,No internet service,No internet service,0,Month-to-month,19.55,161.15,No,0
8337-MSSXB,14,No,Yes,1,Month-to-month,86.3,1180.95,Yes,1
8495-LJDFO,64,Yes,Yes,1,Month-to-month,108.95,7111.3,No,0
1302-UHBDD,20,Yes,Yes,1,Month-to-month,89.95,1648.45,No,0
8378-LKJAF,38,Yes,Yes,1,Month-to-month,101.15,3956.7,No,0
8182-BJDSI,28,No,Yes,1,Month-to-month,89.95,2625.55,Yes,1
2528-HFYZX,17,No,No,0,Month-to-month,76.45,1233.4,Yes,1
3496-LFSZU,4,No,No,0,Month-to-month,70.5,294.2,No,0
2482-CZGBB,10,No,No,0,Month-to-month,70,740,Yes,1
8097-VBQTZ,54,Yes,No,1,Month-to-month,69.9,3883.3,No,0
3420-ZDBMA,5,No,No,0,Month-to-month,71.45,371.6,No,0
1393-IMKZG,1,Yes,Yes,1,Month-to-month,95.85,95.85,No,0
1013-QCWAM,66,Yes,Yes,1,Month-to-month,100.8,6690.75,No,0
7181-BQYBV,1,Yes,Yes,1,Month-to-month,102.45,102.45,Yes,1
9554-DFKIC,30,No,No,0,Month-to-month,54.45,1588.7,No,0
5527-ACHSO,11,Yes,Yes,1,Month-to-month,70.5,829.3,No,0
1399-UBQIU,11,Yes,Yes,1,Month-to-month,69.35,712.25,No,0
9537-VHDTA,1,No,No,0,Month-to-month,51.2,51.2,No,0
6204-IEUXJ,3,No,No,0,Month-to-month,80.1,217.55,Yes,1
3126-WQMGH,49,No,No,0,Month-to-month,52.15,2583.75,No,0
4529-CKBCL,2,Yes,No,1,Month-to-month,80.2,146.05,Yes,1
2506-CLAKW,6,No,Yes,1,Month-to-month,98.15,567.45,Yes,1
1583-IHQZE,12,Yes,Yes,1,Month-to-month,112.95,1384.75,Yes,1
0151-ONTOV,1,No,No,0,Month-to-month,70.9,70.9,Yes,1
4140-MUHUG,3,Yes,No,1,Month-to-month,86.85,220.95,Yes,1
0093-EXYQL,40,Yes,Yes,1,Month-to-month,91.55,3673.6,No,0
8064-RAVOH,1,No,No,0,Month-to-month,49.85,49.85,No,0
0320-JDNQG,23,Yes,Yes,1,Month-to-month,99.85,2331.3,Yes,1
7180-PISOG,1,No,No,0,Month-to-month,74.5,74.5,Yes,1
9168-INPSZ,44,Yes,Yes,1,Month-to-month,104.15,4495.65,No,0
3571-RFHAR,65,Yes,Yes,1,Month-to-month,109.15,6941.2,Yes,1
0015-UOCOJ,7,No,No,0,Month-to-month,48.2,340.35,No,0
2754-SDJRD,8,Yes,Yes,1,Month-to-month,100.15,908.55,No,0
9578-VRMNM,16,No,Yes,1,Month-to-month,65.2,1043.35,Yes,1
1587-FKLZB,66,Yes,Yes,1,Month-to-month,99.5,6822.15,Yes,1
6140-QNRQQ,1,No,No,0,Month-to-month,71.55,71.55,Yes,1
8963-JLGJT,3,No,No,0,Month-to-month,55.9,157.55,No,0
4307-KTUMW,53,No,Yes,1,Month-to-month,93.9,5029.2,Yes,1
1465-LNTLJ,8,No,Yes,1,Month-to-month,64.4,581.7,No,0
2135-DQWAQ,5,Yes,No,1,Month-to-month,85.3,420.45,No,0
7470-MCQTK,13,Yes,Yes,1,Month-to-month,48.75,633.4,Yes,1
7488-MXJIV,4,Yes,No,1,Month-to-month,85.65,321.65,Yes,1
2027-FECZV,12,Yes,Yes,1,Month-to-month,106.7,1253.9,Yes,1
2672-DZUOY,1,No,No,0,Month-to-month,25.15,25.15,Yes,1
4706-DGAHW,1,No,No,0,Month-to-month,45.2,45.2,No,0
4813-HQMGZ,8,No,Yes,1,Month-to-month,90.25,743.75,No,0
7377-DMMRI,2,No,No,0,Month-to-month,47.8,92.45,Yes,1
4947-DSMXK,34,Yes,Yes,1,Month-to-month,97.7,3410,No,0
7245-NIIWQ,3,No,No,0,Month-to-month,69.85,199.85,No,0
8552-OBVRU,48,Yes,Yes,1,Month-to-month,104.5,5068.05,No,0
9367-OIUXP,4,No internet service,No internet service,0,Month-to-month,20.7,73.05,No,0
7928-VJYAB,11,Yes,Yes,1,Month-to-month,90.6,1020.2,No,0
9776-OJUZI,65,Yes,No,1,Month-to-month,95.45,6223.3,No,0
8949-JTMAY,29,Yes,Yes,1,Month-to-month,98.6,2933.2,Yes,1
2774-LVQUS,15,No,No,0,Month-to-month,83.05,1258.3,Yes,1
3097-PYWXL,4,No internet service,No internet service,0,Month-to-month,19.95,82.9,No,0
0869-PAPRP,26,Yes,No,1,Month-to-month,85.7,2067,No,0
4238-JSSWH,35,Yes,Yes,1,Month-to-month,102.05,3452.55,No,0
1104-FEJAM,28,No,Yes,1,Month-to-month,64.4,1802.15,No,0
4981-FLTMF,57,No,No,0,Month-to-month,65.2,3687.85,No,0
9121-PHQSR,16,Yes,No,1,Month-to-month,85.05,1391.15,No,0
3113-IWHLC,5,No,No,0,Month-to-month,55.8,274.35,No,0
3211-ILJTT,17,No,No,0,Month-to-month,70.4,1214.05,Yes,1
4094-NSEDU,21,Yes,Yes,1,Month-to-month,94.25,1973.75,Yes,1
1552-AAGRX,30,Yes,Yes,1,Month-to-month,106.4,3211.9,No,0
2637-FKFSY,3,No,No,0,Month-to-month,46.1,130.15,No,0
7874-ECPQJ,4,No internet service,No internet service,0,Month-to-month,20.05,85.5,No,0
2683-JXWQQ,61,No,No,0,Month-to-month,33.6,2117.2,No,0
8739-XNIKG,5,Yes,No,1,Month-to-month,84,424.75,No,0
3981-QSVQI,8,No internet service,No internet service,0,Month-to-month,19.7,168.9,No,0
2789-HQBOU,3,No,Yes,1,Month-to-month,80.35,253.8,No,0
3450-WXOAT,46,No,No,0,Month-to-month,45.2,2065.15,No,0
2616-UUTFK,33,Yes,No,1,Month-to-month,72.75,2447.45,No,0
5103-MHMHY,1,No,No,0,Month-to-month,45.95,45.95,Yes,1
7989-AWGEH,49,No,Yes,1,Month-to-month,39.2,1838.15,No,0
4373-VVHQL,1,No,No,0,Month-to-month,44.75,44.75,No,0
4559-UWIHT,14,No,No,0,Month-to-month,82.65,1185,No,0
7268-IGMFD,18,Yes,No,1,Month-to-month,93.9,1743.9,No,0
1846-XWOQN,1,No,No,0,Month-to-month,70.15,70.15,Yes,1
0235-KGSLC,1,Yes,No,1,Month-to-month,85.55,85.55,Yes,1
2712-SYWAY,1,No internet service,No internet service,0,Month-to-month,25.7,25.7,No,0
9101-NTIXF,2,No internet service,No internet service,0,Month-to-month,19.4,50.6,No,0
9308-ANMVE,47,No,No,0,Month-to-month,55.3,2654.05,No,0
2884-GBPFB,35,No,No,0,Month-to-month,70.3,2416.55,Yes,1
3757-NJYBX,32,Yes,Yes,1,Month-to-month,106.35,3520.75,Yes,1
3413-DHLPB,60,Yes,Yes,1,Month-to-month,103.75,5969.95,No,0
3787-TRIAL,21,No,No,0,Month-to-month,26.05,565.75,No,0
2573-GYRUU,48,No,Yes,1,Month-to-month,91.05,4370.75,No,0
5156-UMKOW,3,No,No,0,Month-to-month,29.65,90.05,No,0
1247-QBVSH,43,No,No,0,Month-to-month,50.2,2169.4,No,0
6734-GMPVK,5,Yes,Yes,1,Month-to-month,105.3,550.6,No,0
9822-OAOVB,1,No,Yes,1,Month-to-month,55.45,55.45,No,0
7318-EIVKO,8,Yes,No,1,Month-to-month,59.25,436.6,No,0
3771-PZOBW,20,Yes,No,1,Month-to-month,90.7,1781.35,No,0
3722-WPXTK,1,Yes,Yes,1,Month-to-month,88.35,88.35,Yes,1
7389-KBFIT,2,No,No,0,Month-to-month,30.25,63.75,No,0
7176-WIONM,12,Yes,Yes,1,Month-to-month,49.85,617.15,No,0
5141-ZUVBH,9,No,Yes,1,Month-to-month,93,870.25,No,0
1089-HDMKP,11,No,No,0,Month-to-month,54.55,601.25,No,0
7623-HKYRK,6,No internet service,No internet service,0,Month-to-month,19.7,111.65,No,0
2929-ERCFZ,8,Yes,Yes,1,Month-to-month,94.2,777.3,Yes,1
7548-SEPYI,5,Yes,Yes,1,Month-to-month,96.25,512.45,Yes,1
8835-VSDSE,2,No,No,0,Month-to-month,70.7,141.45,Yes,1
3503-TYDAY,43,No,No,0,Month-to-month,80.45,3398.9,No,0
9898-KZQDZ,40,Yes,Yes,1,Month-to-month,94.55,3640.45,Yes,1
4307-KWMXE,10,No,No,0,Month-to-month,35.75,389.8,No,0
0141-YEAYS,27,No,No,0,Month-to-month,86.45,2401.05,No,0
3694-DELSO,4,Yes,No,1,Month-to-month,38.55,156.1,No,0
3893-JRNFS,68,No,Yes,1,Month-to-month,39.9,2796.35,No,0
9603-OAIHC,1,No,No,0,Month-to-month,70.05,70.05,No,0
0142-GVYSN,26,No internet service,No internet service,0,Month-to-month,20.3,511.25,No,0
1049-FYSYG,17,No,No,0,Month-to-month,35.65,646.05,No,0
7854-FOKSF,1,No,Yes,1,Month-to-month,35.9,35.9,Yes,1
2519-FAKOD,38,Yes,Yes,1,Month-to-month,99.25,3777.15,Yes,1
8263-JQAIK,2,No,No,0,Month-to-month,24.45,47.5,Yes,1
1465-WCZVT,3,No internet service,No internet service,0,Month-to-month,19.65,60.65,No,0
9481-SFCQY,14,Yes,No,1,Month-to-month,59.8,824.85,No,0
6360-SVNWV,31,No,No,0,Month-to-month,73.55,2094.65,No,0
0567-GGCAC,7,No,No,0,Month-to-month,61.4,438.9,No,0
7089-IVVAZ,8,Yes,Yes,1,Month-to-month,103.35,847.3,Yes,1
2171-UDMFD,32,No internet service,No internet service,0,Month-to-month,19.45,674.55,No,0
9050-IKDZA,2,Yes,No,1,Month-to-month,81.5,162.55,No,0
2205-YMZZJ,7,Yes,No,1,Month-to-month,84.8,546.95,Yes,1
1254-IZEYF,31,Yes,Yes,1,Month-to-month,99.95,3186.65,Yes,1
0187-WZNAB,27,No,No,0,Month-to-month,74.4,1972.35,No,0
9492-TOKRI,18,Yes,No,1,Month-to-month,90,1527.35,Yes,1
1475-VWVDO,7,No,No,0,Month-to-month,74.9,490.55,No,0
9221-OTIVJ,14,Yes,Yes,1,Month-to-month,104.85,1531.4,Yes,1
1357-MVDOZ,11,Yes,No,1,Month-to-month,59.65,683.25,No,0
5908-QMGOE,15,No,No,0,Month-to-month,74.2,1133.9,Yes,1
1197-BVMVG,4,No,No,0,Month-to-month,74.45,294.45,No,0
8481-YYXWG,5,No,Yes,1,Month-to-month,89.35,461.7,Yes,1
7140-ADSMJ,8,No internet service,No internet service,0,Month-to-month,20.45,162.3,No,0
2585-KTFRE,1,No,Yes,1,Month-to-month,70.45,70.45,No,0
7994-UYIVZ,8,No,Yes,1,Month-to-month,85.65,659.45,No,0
2609-IAICY,1,No,No,0,Month-to-month,77.15,77.15,Yes,1
1740-CSDJP,1,No,Yes,1,Month-to-month,35.25,35.25,Yes,1
2636-OHFMN,4,Yes,Yes,1,Month-to-month,48.55,201,Yes,1
1323-OOEPC,53,Yes,Yes,1,Month-to-month,98.4,5149.5,Yes,1
6164-HXUGH,6,No internet service,No internet service,0,Month-to-month,19.85,119.3,No,0
5630-IXDXV,47,Yes,Yes,1,Month-to-month,106.35,4849.1,No,0
1212-GLHMD,3,No,Yes,1,Month-to-month,86.05,244.85,No,0
7878-JGDKK,4,No,No,0,Month-to-month,44.55,220.75,No,0
0397-GZBBC,59,Yes,Yes,1,Month-to-month,93.85,5574.75,Yes,1
9588-OZDMQ,2,No,No,0,Month-to-month,45,89.75,No,0
7641-EUYET,46,Yes,No,1,Month-to-month,100.7,4541.2,Yes,1
6476-EPYZR,12,No internet service,No internet service,0,Month-to-month,20.5,255.5,No,0
9921-ZVRHG,14,No,No,0,Month-to-month,80.45,1072,Yes,1
6620-HVDUJ,24,No,No,0,Month-to-month,60.45,1440.75,No,0
4701-MLJPN,31,No,No,0,Month-to-month,55.25,1715.65,Yes,1
1552-TKMXS,42,No internet service,No internet service,0,Month-to-month,20.35,869.9,No,0
9206-GVPEQ,13,Yes,Yes,1,Month-to-month,54.45,706.85,Yes,1
8622-ZLFKO,6,No,Yes,1,Month-to-month,90.75,512.25,No,0
1596-BBVTG,35,No,No,0,Month-to-month,75.35,2636.05,Yes,1
5702-SKUOB,4,No internet service,No internet service,0,Month-to-month,19.6,93.45,No,0
1134-YWTYF,27,No,No,0,Month-to-month,53.8,1389.85,No,0
8433-WXGNA,2,No,No,0,Month-to-month,75.7,189.2,Yes,1
3707-GNWHM,1,No,No,0,Month-to-month,74.25,74.25,Yes,1
8922-LIEGH,25,No,Yes,1,Month-to-month,89.7,2187.55,Yes,1
8245-UMPYT,16,Yes,Yes,1,Month-to-month,96.4,1581.2,Yes,1
5186-SAMNZ,1,No,No,0,Month-to-month,69.5,69.5,Yes,1
0447-RXSGD,24,Yes,Yes,1,Month-to-month,99.65,2404.85,No,0
4927-WWOOZ,2,Yes,No,1,Month-to-month,91.45,171.45,No,0
5373-SFODM,36,No,Yes,1,Month-to-month,85.25,3132.75,Yes,1
5766-ZJYBB,1,No internet service,No internet service,0,Month-to-month,19.4,19.4,Yes,1
8931-GJJIQ,9,No,Yes,1,Month-to-month,83.3,803.3,Yes,1
4277-PVRAN,8,Yes,No,1,Month-to-month,80.1,679.3,Yes,1
0722-SVSFK,7,Yes,Yes,1,Month-to-month,100.4,715,No,0
0952-KMEEH,13,Yes,Yes,1,Month-to-month,98.15,1230.25,Yes,1
7175-NTIXE,25,Yes,Yes,1,Month-to-month,76.15,1992.95,No,0
9796-BPKIW,8,No,No,0,Month-to-month,69.95,562.7,No,0
0188-GWFLE,2,No internet service,No internet service,0,Month-to-month,20.05,33.7,No,0
2882-DDZPG,12,No internet service,No internet service,0,Month-to-month,19.45,227.45,No,0
9137-NOQKA,2,No internet service,No internet service,0,Month-to-month,19.2,37.2,No,0
5843-TTHGI,18,No,No,0,Month-to-month,50,892.7,No,0
1849-RJYIG,8,Yes,No,1,Month-to-month,60,487.75,No,0
8868-GAGIO,45,No,No,0,Month-to-month,84.55,3713.95,No,0
4061-UKJWL,3,No,No,0,Month-to-month,45.45,141.7,No,0
8178-EYZUO,46,No,Yes,1,Month-to-month,93.7,4154.8,Yes,1
5130-IEKQT,25,Yes,Yes,1,Month-to-month,105.95,2655.25,Yes,1
0407-BDJKB,60,Yes,No,1,Month-to-month,95.75,5742.9,Yes,1
9600-UDOPK,30,Yes,Yes,1,Month-to-month,94.05,2866.45,Yes,1
4074-SJFFA,1,No,Yes,1,Month-to-month,54.75,54.75,Yes,1
3269-ATYWD,39,Yes,Yes,1,Month-to-month,95.65,3759.05,Yes,1
5186-PEIZU,35,No internet service,No internet service,0,Month-to-month,19.25,617.65,No,0
1074-AMIOH,53,Yes,Yes,1,Month-to-month,108.25,5935.1,No,0
4910-GMJOT,1,Yes,Yes,1,Month-to-month,94.6,94.6,Yes,1
0354-WYROK,31,Yes,Yes,1,Month-to-month,98.9,2911.3,Yes,1
7748-UMTRK,30,Yes,Yes,1,Month-to-month,101.3,2974.5,No,0
0380-ZCSBI,10,No internet service,No internet service,0,Month-to-month,20,198.7,No,0
7145-FEJWU,12,Yes,Yes,1,Month-to-month,105.3,1275.65,No,0
3969-JQABI,58,Yes,No,1,Month-to-month,65.25,3791.6,No,0
1051-EQPZR,44,No internet service,No internet service,0,Month-to-month,19.6,780.25,No,0
5780-INQIK,8,No,No,0,Month-to-month,49.4,408.25,No,0
7576-OYWBN,3,No,No,0,Month-to-month,76.05,231.8,Yes,1
4526-ZJJTM,25,No,Yes,1,Month-to-month,88.4,2191.15,No,0
8384-FZBJK,57,Yes,Yes,1,Month-to-month,100.6,5611.7,No,0
3750-RNQKR,12,No internet service,No internet service,0,Month-to-month,19.45,246.25,No,0
8325-QRPZR,7,No,No,0,Month-to-month,75.15,525,No,0
2262-SLNVK,1,No,No,0,Month-to-month,70.1,70.1,No,0
6481-ESCNL,29,Yes,Yes,1,Month-to-month,100.55,2878.75,No,0
1550-EENBN,31,Yes,Yes,1,Month-to-month,104.35,3205.6,No,0
5539-TMZLF,1,No,No,0,Month-to-month,69.75,69.75,Yes,1
4323-SADQS,7,No,No,0,Month-to-month,34.5,279.25,Yes,1
4446-BZKHU,61,Yes,Yes,1,Month-to-month,105.55,6281.45,Yes,1
5202-IVJNU,39,No,No,0,Month-to-month,30.1,1131.3,Yes,1
5976-JCJRH,10,No,No,0,Month-to-month,70.3,738.2,Yes,1
8198-RKSZG,14,Yes,Yes,1,Month-to-month,80.45,1137.05,No,0
0137-OCGAB,1,No,No,0,Month-to-month,80.2,80.2,Yes,1
7593-JNWRU,6,No,No,0,Month-to-month,44.6,260.8,Yes,1
4588-YBNIB,1,No internet service,No internet service,0,Month-to-month,19.6,19.6,Yes,1
3336-JORSO,33,Yes,Yes,1,Month-to-month,110.45,3655.45,Yes,1
7799-DSEWS,18,Yes,No,1,Month-to-month,68.35,1299.8,No,0
3130-ICDUP,2,No,No,0,Month-to-month,80.55,188.1,No,0
0820-FNRNX,17,No,No,0,Month-to-month,66.7,1077.05,No,0
0880-FVFWF,56,No,No,0,Month-to-month,86.4,4922.4,No,0
2792-LSHWX,1,No,No,0,Month-to-month,83.4,83.4,No,0
5028-GZLDO,2,No,No,0,Month-to-month,70.7,140.7,Yes,1
6861-XWTWQ,7,Yes,Yes,1,Month-to-month,99.25,665.45,Yes,1
6877-TJMBR,1,Yes,No,1,Month-to-month,84.8,84.8,Yes,1
2433-KMEAS,22,No,No,0,Month-to-month,54.45,1127.35,Yes,1
4391-LNRXK,22,No,Yes,1,Month-to-month,94.95,2142.8,No,0
8250-ZNGGW,5,No,No,0,Month-to-month,59.9,287.85,No,0
2195-ZRVAX,47,No,Yes,1,Month-to-month,85.3,4045.65,Yes,1
3550-SAHFP,33,No,Yes,1,Month-to-month,83.35,2757.85,Yes,1
2011-TRQYE,18,No,No,0,Month-to-month,33.5,600,Yes,1
8562-GHPPI,1,No internet service,No internet service,0,Month-to-month,19.8,19.8,No,0
4986-MXSFP,2,No internet service,No internet service,0,Month-to-month,20,40.9,No,0
6131-FOYAS,35,No,No,0,Month-to-month,59.6,2094.9,No,0
5609-IMCGG,15,No,No,0,Month-to-month,84.35,1302.65,No,0
4873-ILOLJ,24,Yes,Yes,1,Month-to-month,90.35,2238.5,Yes,1
4727-MCYZG,1,No,Yes,1,Month-to-month,55.55,55.55,No,0
2725-KXXWT,1,Yes,Yes,1,Month-to-month,90.75,90.75,Yes,1
9565-DJPIB,4,Yes,No,1,Month-to-month,89.6,365.65,Yes,1
3301-LSLWQ,29,No,Yes,1,Month-to-month,66.1,1912.15,No,0
5639-NTUPK,13,No,No,0,Month-to-month,52.1,670.65,No,0
8348-HFYIV,2,Yes,Yes,1,Month-to-month,49.25,90.35,Yes,1
6849-WLEYG,1,No internet service,No internet service,0,Month-to-month,19.75,19.75,Yes,1
4659-NZRUF,19,No,Yes,1,Month-to-month,95.15,1789.25,Yes,1
4191-XOVOM,63,Yes,Yes,1,Month-to-month,105.4,6713.2,No,0
8429-XIBUM,22,Yes,Yes,1,Month-to-month,101.35,2317.1,Yes,1
1855-CFULU,4,No internet service,No internet service,0,Month-to-month,20.05,91.45,No,0
2608-BHKFN,4,No,No,0,Month-to-month,70.05,266.9,Yes,1
7341-LXCAF,4,No,No,0,Month-to-month,74.65,301.4,Yes,1
9462-MJUAW,4,No,No,0,Month-to-month,50.4,206.6,Yes,1
8128-YVJRG,7,No,No,0,Month-to-month,79.65,604.7,Yes,1
4283-FUTGF,19,No,No,0,Month-to-month,79.85,1471.75,Yes,1
5213-TWWJU,28,No,Yes,1,Month-to-month,91,2626.15,No,0
1569-TTNYJ,5,No,No,0,Month-to-month,78.75,412.1,Yes,1
2397-BRLOM,8,Yes,No,1,Month-to-month,80.45,583.45,Yes,1
5445-GLVOT,22,No,No,0,Month-to-month,49.8,1049.05,No,0
2466-NEJOJ,8,No internet service,No internet service,0,Month-to-month,19.65,169.75,No,0
8150-QUDFX,2,No internet service,No internet service,0,Month-to-month,19.85,51.6,No,0
9508-ILZDG,34,Yes,No,1,Month-to-month,96.35,3190.25,No,0
2346-DJQTB,35,No,No,0,Month-to-month,24.15,812.5,No,0
1942-OQFRW,1,No,No,0,Month-to-month,44,44,No,0
4749-VFKVB,1,No,No,0,Month-to-month,50.1,50.1,Yes,1
7598-UAASY,2,No,No,0,Month-to-month,76.4,151.8,Yes,1
7938-OUHIO,3,Yes,Yes,1,Month-to-month,98.7,293.65,Yes,1
8510-AWCXC,13,Yes,Yes,1,Month-to-month,100.8,1308.1,Yes,1
6128-AQBMT,41,Yes,Yes,1,Month-to-month,53.95,2215.4,No,0
5133-VRSAB,8,No,No,0,Month-to-month,29.35,216.45,No,0
5996-DAOQL,1,No internet service,No internet service,0,Month-to-month,20.45,20.45,No,0
0484-JPBRU,41,No internet service,No internet service,0,Month-to-month,25.25,996.45,No,0
7883-ROJOC,19,No,No,0,Month-to-month,44.9,839.65,No,0
3426-NIYYL,15,No,No,0,Month-to-month,51.55,765.5,Yes,1
8225-BTJAU,10,No,Yes,1,Month-to-month,79.25,793.55,Yes,1
1866-ZSLJM,21,No internet service,No internet service,0,Month-to-month,20.5,402.85,No,0
4236-UJPWO,2,No,No,0,Month-to-month,24.5,46.4,No,0
3387-VATUS,5,Yes,Yes,1,Month-to-month,94.85,462.8,Yes,1
1143-NMNQJ,2,No,Yes,1,Month-to-month,85.7,169.8,Yes,1
1110-KYLGQ,63,Yes,Yes,1,Month-to-month,108.25,6780.1,No,0
9929-PLVPA,4,No internet service,No internet service,0,Month-to-month,20.4,94.5,No,0
3518-PZXZQ,1,Yes,No,1,Month-to-month,55.3,55.3,No,0
2371-JUNGC,11,No internet service,No internet service,0,Month-to-month,20.25,208,No,0
7693-QPEFS,52,No,No,0,Month-to-month,72.95,3829.75,No,0
0924-BJCRC,60,No,Yes,1,Month-to-month,89.45,5294.6,No,0
0415-MOSGF,1,No,No,0,Month-to-month,44.4,44.4,Yes,1
1724-BQUHA,5,Yes,Yes,1,Month-to-month,89.5,477.7,Yes,1
4826-XTSOH,1,Yes,No,1,Month-to-month,86.05,86.05,Yes,1
